RequestID,Date,Time,IP,Protocol,Method,Scale,TileRow,TileColumn,URI,Status,Bytes,TimeTaken,Referer,UserAgent,Cookie,DateNumber
2251,9/3/2013,40:22.0,-,0,0,16,24641,19297,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24641/19297,200,9238,0,-,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329",-,3
2252,9/3/2013,40:22.0,-,0,0,16,24643,19297,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24643/19297,200,23099,2,-,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329",-,3
2253,9/3/2013,40:21.0,-,0,0,8,99,67,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/8/99/67,200,11652,0,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36",-,3
2254,9/3/2013,40:21.0,-,0,0,8,99,71,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/8/99/71,200,12207,0,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36",-,3
2255,9/3/2013,40:21.0,-,0,0,8,99,69,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/8/99/69,200,14109,1,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36",-,3
2256,9/3/2013,40:22.0,-,0,0,16,24641,19293,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24641/19293,200,19120,0,-,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329",-,3
2257,9/3/2013,40:22.0,-,0,0,16,24641,19294,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24641/19294,200,22650,0,-,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329",-,3
2258,9/3/2013,40:22.0,-,0,0,16,24641,19296,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24641/19296,200,21561,1,-,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329",-,3
2259,9/3/2013,40:25.0,-,0,0,16,23641,11633,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/23641/11633,200,19518,0,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),-,3
2260,9/3/2013,40:25.0,-,0,0,16,23641,11634,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/23641/11634,200,20867,0,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),-,3
2261,9/3/2013,40:25.0,-,0,0,16,23641,11631,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/23641/11631,200,18665,1,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),-,3
2262,9/3/2013,40:25.0,-,0,0,16,23643,11632,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/23643/11632,200,20681,0,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),-,3
2263,9/3/2013,40:25.0,-,0,0,14,6345,4594,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6345/4594,200,20235,1,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),-,3
2264,9/3/2013,40:25.0,-,0,0,16,23641,11630,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/23641/11630,200,18128,0,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),-,3
2265,9/3/2013,40:25.0,-,0,0,8,82,155,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/8/82/155,200,10737,0,-,Opera/9.80 (Windows NT 6.0; U; ru) Presto/2.9.168 Version/11.50,-,3
2266,9/3/2013,40:25.0,-,0,0,8,82,157,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/8/82/157,200,10338,0,-,Opera/9.80 (Windows NT 6.0; U; ru) Presto/2.9.168 Version/11.50,-,3
2267,9/3/2013,40:25.0,-,0,0,17,47959,67380,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/47959/67380,200,9900,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
2268,9/3/2013,40:25.0,-,0,0,17,47957,67381,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/47957/67381,200,10729,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
2269,9/3/2013,40:25.0,-,0,0,17,47959,67381,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/47959/67381,200,10847,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
2270,9/3/2013,40:25.0,-,0,0,8,99,43,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/8/99/43,200,20234,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; Kmart; Q312461; SHC; .NET CLR 1.1.4322; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; InfoPath.3),-,3
2271,9/3/2013,40:25.0,-,0,0,18,78994,171932,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/78994/171932,200,2821,0,-,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
2272,9/3/2013,40:25.0,-,0,0,18,78994,171933,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/78994/171933,200,2821,0,-,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
2273,9/3/2013,40:25.0,-,0,0,18,78994,171934,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/78994/171934,200,2821,0,-,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
2274,9/3/2013,40:25.0,-,0,0,18,78992,171936,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/78992/171936,200,2821,0,-,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
2275,9/3/2013,40:25.0,-,0,0,18,78994,171936,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/78994/171936,200,2821,0,-,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
2276,9/3/2013,40:25.0,-,0,0,8,80,156,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/8/80/156,200,10322,0,-,Opera/9.80 (Windows NT 6.0; U; ru) Presto/2.9.168 Version/11.50,-,3
2277,9/3/2013,40:25.0,-,0,0,8,80,154,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/8/80/154,200,13386,0,-,Opera/9.80 (Windows NT 6.0; U; ru) Presto/2.9.168 Version/11.50,-,3
2278,9/3/2013,40:25.0,-,0,0,8,82,154,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/8/82/154,200,11125,0,-,Opera/9.80 (Windows NT 6.0; U; ru) Presto/2.9.168 Version/11.50,-,3
2279,9/3/2013,40:25.0,-,0,0,8,80,157,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/8/80/157,200,10834,0,-,Opera/9.80 (Windows NT 6.0; U; ru) Presto/2.9.168 Version/11.50,-,3
2280,9/3/2013,40:25.0,-,0,0,8,82,157,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/8/82/157,200,10338,0,-,Opera/9.80 (Windows NT 6.0; U; ru) Presto/2.9.168 Version/11.50,-,3
2281,9/3/2013,40:25.0,-,0,0,8,80,157,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/8/80/157,200,10834,0,-,Opera/9.80 (Windows NT 6.0; U; ru) Presto/2.9.168 Version/11.50,-,3
2282,9/3/2013,40:25.0,-,0,0,16,24641,19292,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24641/19292,200,4257,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2283,9/3/2013,40:25.0,-,0,0,16,24641,19294,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24641/19294,200,22650,1,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2284,9/3/2013,40:25.0,-,0,0,16,24641,19295,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24641/19295,200,19715,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2285,9/3/2013,40:25.0,-,0,0,16,24641,19293,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24641/19293,200,19120,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2286,9/3/2013,40:25.0,-,0,0,14,5140,9902,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/5140/9902,200,20323,0,-,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2287,9/3/2013,40:25.0,-,0,0,16,24643,19297,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/24643/19297,200,23099,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2288,9/3/2013,40:25.0,-,0,0,14,5142,9902,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/5142/9902,200,23407,0,-,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2289,9/3/2013,40:25.0,-,0,0,15,12319,9645,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12319/9645,200,12678,0,-,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329",-,3
2290,9/3/2013,40:25.0,-,0,0,15,12319,9646,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12319/9646,200,6498,0,-,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329",-,3
2291,9/3/2013,40:24.0,-,0,0,14,6345,4593,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6345/4593,200,20925,1,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),-,3
2292,9/3/2013,40:24.0,-,0,0,18,79205,158188,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/79205/158188,200,2821,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),-,3
2293,9/3/2013,40:24.0,-,0,0,18,79206,158188,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/79206/158188,200,2821,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),-,3
2294,9/3/2013,40:24.0,-,0,0,18,79207,158188,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/79207/158188,200,2821,8,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),-,3
2295,9/3/2013,40:25.0,-,0,0,15,12321,9644,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12321/9644,200,9418,1,-,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329",-,3
2296,9/3/2013,40:25.0,-,0,0,15,12321,9645,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12321/9645,200,2866,0,-,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329",-,3
2297,9/3/2013,40:25.0,-,0,0,15,12321,9646,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12321/9646,200,5714,0,-,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329",-,3
2298,9/3/2013,40:25.0,-,0,0,15,12319,9644,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12319/9644,200,26432,0,-,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329",-,3
2299,9/3/2013,40:25.0,-,0,0,16,20579,37261,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/20579/37261,200,30973,23,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E),-,3
2300,9/3/2013,40:24.0,-,0,0,16,25790,15333,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/25790/15333,200,13994,1,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2301,9/3/2013,40:24.0,-,0,0,16,25791,15332,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/25791/15332,200,14460,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2302,9/3/2013,40:24.0,-,0,0,16,25792,15332,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/25792/15332,200,17714,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2303,9/3/2013,40:24.0,-,0,0,16,25791,15333,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/25791/15333,200,15062,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2304,9/3/2013,40:24.0,-,0,0,16,25793,15333,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/25793/15333,200,14574,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2305,9/3/2013,40:24.0,-,0,0,16,25790,15334,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/25790/15334,200,12572,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2306,9/3/2013,40:24.0,-,0,0,16,25794,15331,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/25794/15331,200,14564,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2307,9/3/2013,40:24.0,-,0,0,16,25794,15332,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/25794/15332,200,12796,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2308,9/3/2013,40:24.0,-,0,0,16,25792,15333,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/25792/15333,200,18734,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2309,9/3/2013,40:24.0,-,0,0,16,25794,15333,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/25794/15333,200,13756,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2310,9/3/2013,40:24.0,-,0,0,16,25791,15334,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/25791/15334,200,16030,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2311,9/3/2013,40:24.0,-,0,0,15,12319,9650,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12319/9650,200,17843,0,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1",-,3
2312,9/3/2013,40:24.0,-,0,0,15,12321,9650,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12321/9650,200,19697,1,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1",-,3
2313,9/3/2013,40:24.0,-,0,0,16,25793,15332,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/25793/15332,200,13461,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2314,9/3/2013,40:24.0,-,0,0,15,12968,7764,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12968/7764,200,22544,8,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0; InfoPath.3; .NET4.0C; .NET4.0E; AskTbORJ/5.15.23.36191),-,3
2315,9/3/2013,40:24.0,-,0,0,15,12968,7765,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12968/7765,200,22978,2,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0; InfoPath.3; .NET4.0C; .NET4.0E; AskTbORJ/5.15.23.36191),-,3
2316,9/3/2013,40:24.0,-,0,0,21,854575,1250917,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/21/854575/1250917,200,2821,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),-,3
2317,9/3/2013,40:24.0,-,0,0,21,854576,1250917,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/21/854576/1250917,200,2821,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),-,3
2318,9/3/2013,40:24.0,-,0,0,21,854573,1250917,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/21/854573/1250917,200,2821,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),-,3
2319,9/3/2013,40:24.0,-,0,0,21,854574,1250917,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/21/854574/1250917,200,2821,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),-,3
2320,9/3/2013,40:24.0,-,0,0,16,25793,15331,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/25793/15331,200,14878,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2321,9/3/2013,40:24.0,-,0,0,16,25790,15332,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/25790/15332,200,13159,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
2322,9/3/2013,40:24.0,-,0,0,18,103615,71217,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/103615/71217,200,24930,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),-,3
2323,9/3/2013,40:24.0,-,0,0,5,12,10,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/12/10,200,3952,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5;  SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; MS-RTC LM 8; AskTbORJ/5.15.15.36191),-,3
2324,9/3/2013,40:24.0,-,0,0,5,13,10,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/13/10,200,2440,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5;  SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; MS-RTC LM 8; AskTbORJ/5.15.15.36191),-,3
2325,9/3/2013,40:24.0,-,0,0,16,23624,11288,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/23624/11288,200,26669,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; InfoPath.3; MS-RTC LM 8; .NET4.0E),-,3
2326,9/3/2013,40:24.0,-,0,0,16,23622,11287,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/23622/11287,200,19398,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; InfoPath.3; MS-RTC LM 8; .NET4.0E),-,3
2327,9/3/2013,40:24.0,-,0,0,16,23623,11287,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/23623/11287,200,27326,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; InfoPath.3; MS-RTC LM 8; .NET4.0E),-,3
2328,9/3/2013,40:24.0,-,0,0,16,23622,11288,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/23622/11288,200,22163,3,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; InfoPath.3; MS-RTC LM 8; .NET4.0E),-,3
2329,9/3/2013,40:24.0,-,0,0,5,14,10,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/14/10,200,7353,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5;  SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; MS-RTC LM 8; AskTbORJ/5.15.15.36191),-,3
2330,9/3/2013,40:20.0,-,0,0,11,758,495,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/11/758/495,200,16093,1,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
2331,9/3/2013,40:20.0,-,0,0,11,758,492,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/11/758/492,200,15335,1,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
2332,9/3/2013,40:20.0,-,0,0,18,99705,69883,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/99705/69883.jpg,200,22110,1,-,0E2C352D291E043C382B212B31,-,3
2333,9/3/2013,40:20.0,-,0,0,18,99705,69884,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/99705/69884.jpg,200,20170,1,-,0E2C352D291E043C382B212B31,-,3
2334,9/3/2013,40:20.0,-,0,0,18,99705,69885,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/99705/69885.jpg,200,19742,1,-,0E2C352D291E043C382B212B31,-,3
2335,9/3/2013,40:20.0,-,0,0,18,99705,69886,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/99705/69886.jpg,200,18667,1,-,0E2C352D291E043C382B212B31,-,3
2336,9/3/2013,40:20.0,-,0,0,18,99705,69887,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/99705/69887.jpg,200,20397,0,-,0E2C352D291E043C382B212B31,-,3
2337,9/3/2013,40:20.0,-,0,0,5,11,4,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/11/4,200,19364,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
2338,9/3/2013,40:20.0,-,0,0,5,12,5,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/12/5,200,23493,1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
2339,9/3/2013,40:20.0,-,0,0,5,11,7,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/5/11/7,200,34287,2,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
